name,url,id,cb_rank,about,industries,operating_status,social_media_links,founded_date,num_employees,country_code,website,location
Avnet,https://www.crunchbase.com/organization/avnet,avnet,197544,Avnet is a global technology solutions compnay.,"[{""id"":""electrical-distribution"",""value"":""Electrical Distribution""},{""id"":""electronics"",""value"":""Electronics""},{""id"":""hardware"",""value"":""Hardware""},{""id"":""internet-of-things-ed3a"",""value"":""Internet of Things""},{""id"":""software"",""value"":""Software""},{""id"":""supply-chain-management"",""value"":""Supply Chain Management""}]",active,"[""http://www.facebook.com/AvnetInc"",""http://www.linkedin.com/company/avnet"",""http://twitter.com/Avnet""]",1921-01-01,10001+,US,https://www.avnet.com,"[{""name"":""Phoenix"",""permalink"":""phoenix-arizona""},{""name"":""Arizona"",""permalink"":""arizona-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
NSF International,https://www.crunchbase.com/organization/nsf-international-0269,nsf-international-0269,1780140,NSF International is committed to protecting and improving human health and the environment on a global scale.,"[{""id"":""health-care"",""value"":""Health Care""},{""id"":""management-consulting"",""value"":""Management Consulting""},{""id"":""public-safety"",""value"":""Public Safety""}]",active,"[""https://www.linkedin.com/company/nsf-germany/""]",1944-01-01,251-500,DE,https://www.institut-erdmann.de,"[{""name"":""Rheda-wiedenbrück"",""permalink"":""rheda-wiedenbrück-nordrhein-westfalen""},{""name"":""Nordrhein-Westfalen"",""permalink"":""nordrhein-westfalen-germany""},{""name"":""Germany"",""permalink"":""germany""},{""name"":""Europe"",""permalink"":""europe""}]"
Narvi Payments,https://www.crunchbase.com/organization/narvi-payments,narvi-payments,280878,Business banking account for the Modern business,"[{""id"":""banking"",""value"":""Banking""},{""id"":""cryptocurrency"",""value"":""Cryptocurrency""},{""id"":""fintech-e067"",""value"":""FinTech""},{""id"":""payments"",""value"":""Payments""}]",active,"[""https://www.facebook.com/narvipayments"",""https://www.linkedin.com/company/narvi-com/"",""https://twitter.com/narvi_com""]",2021-03-18,1-10,FI,https://narvi.com/,"[{""name"":""Helsinki"",""permalink"":""helsinki-southern-finland""},{""name"":""Southern Finland"",""permalink"":""southern-finland-finland""},{""name"":""Finland"",""permalink"":""finland""},{""name"":""Europe"",""permalink"":""europe""}]"
MFSC Holding Corp,https://www.crunchbase.com/organization/mfsc-holding-corp,mfsc-holding-corp,246174,MFSC Holding operates as a holding company.,nan,closed,nan,nan,nan,US,nan,"[{""name"":""Radnor"",""permalink"":""radnor-pennsylvania""},{""name"":""Pennsylvania"",""permalink"":""pennsylvania-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Hispanas Organized for Political Equality,https://www.crunchbase.com/organization/hispanas-organized-for-political-equality,hispanas-organized-for-political-equality,1854781,"Hispanas Organized for Political Equality provides leadership training, advocacy, and education services.","[{""id"":""education"",""value"":""Education""},{""id"":""non-profit"",""value"":""Non Profit""},{""id"":""training"",""value"":""Training""}]",active,"[""https://www.facebook.com/hopelatinas"",""https://www.linkedin.com/company/hopelatinas"",""https://twitter.com/HOPELatinas""]",1989-01-01,11-50,US,https://www.latinas.org,"[{""name"":""Los Angeles"",""permalink"":""los-angeles-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
The Children's Advocacy Center of the Bluegrass,https://www.crunchbase.com/organization/the-children-s-advocacy-center-of-the-bluegrass,the-children-s-advocacy-center-of-the-bluegrass,1506451,"The Children's Advocacy Center of the Bluegrass is the investigation,prosecution and treatment of child sexual company located in Lexington.","[{""id"":""advocacy-01b3"",""value"":""Advocacy""},{""id"":""health-care"",""value"":""Health Care""},{""id"":""medical"",""value"":""Medical""},{""id"":""non-profit"",""value"":""Non Profit""}]",active,"[""https://www.facebook.com/pg/BluegrassCAC"",""https://www.linkedin.com/company/childrens-advocacy-center-of-the-bluegrass-inc""]",1994-01-01,1-10,US,http://kykids.org/,"[{""name"":""Lexington"",""permalink"":""lexington-kentucky""},{""name"":""Kentucky"",""permalink"":""kentucky-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Codex Execution,https://www.crunchbase.com/organization/codex-execution,codex-execution,2140779,"Codex Execution provides End-to-End consulting from the business idea through design, implementation, private/public sale.","[{""id"":""management-consulting"",""value"":""Management Consulting""}]",active,"[""https://www.linkedin.com/company/codex-execution-gmbh/""]",2017-01-01,nan,CH,https://codexexecution.ch/,"[{""name"":""Zug"",""permalink"":""zug-zug""},{""name"":""Zug"",""permalink"":""zug-switzerland""},{""name"":""Switzerland"",""permalink"":""switzerland""},{""name"":""Europe"",""permalink"":""europe""}]"
Ammer Capital,https://www.crunchbase.com/organization/ammer-capital,ammer-capital,638554,Ammer Capital is a multi-family office serving tech entrepreneurs and next gen wealth holders with wealth management services.,"[{""id"":""advice"",""value"":""Advice""},{""id"":""finance"",""value"":""Finance""},{""id"":""financial-services"",""value"":""Financial Services""}]",active,"[""https://www.linkedin.com/company/ammer-capital"",""https://x.com/AmmerCapital""]",2018-01-01,1-10,CH,https://ammer.capital,"[{""name"":""Baar"",""permalink"":""baar-zug""},{""name"":""Zug"",""permalink"":""zug-switzerland""},{""name"":""Switzerland"",""permalink"":""switzerland""},{""name"":""Europe"",""permalink"":""europe""}]"
Alcatel-Lucent,https://www.crunchbase.com/organization/alcatel-lucent,alcatel-lucent,245705,Alcatel-Lucent is a of provider IP and cloud networking and ultra-broadband fixed and wireless access solutions for service providers.,"[{""id"":""hardware"",""value"":""Hardware""},{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""internet"",""value"":""Internet""},{""id"":""public-relations"",""value"":""Public Relations""},{""id"":""software"",""value"":""Software""},{""id"":""telecommunications"",""value"":""Telecommunications""}]",active,"[""https://www.facebook.com/Alcatel-Lucent-22180590462/"",""http://www.linkedin.com/company/alcatel-lucent"",""http://twitter.com/Alcatel_Lucent""]",2006-11-30,10001+,FR,https://www.al-enterprise.com/en,"[{""name"":""Colombes"",""permalink"":""colombes-ile-de-france""},{""name"":""Ile-de-France"",""permalink"":""ile-de-france-france""},{""name"":""France"",""permalink"":""france""},{""name"":""Europe"",""permalink"":""europe""}]"
"Constellation Wealth Advisors, LLC",https://www.crunchbase.com/organization/constellation-wealth-advisors-llc,constellation-wealth-advisors-llc,748128,"Constellation Wealth Advisors, LLC is a Financial Services company.","[{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""wealth-management"",""value"":""Wealth Management""}]",closed,nan,2006-01-01,11-50,US,https://constellationwa.com,"[{""name"":""Menlo Park"",""permalink"":""menlo-park-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
CroíValve,https://www.crunchbase.com/organization/cro%C3%ADvalve,croívalve,28963,"CroíValve is a developed safe, effective, easy to use, percutaneous solution company.","[{""id"":""medical-device"",""value"":""Medical Device""}]",active,"[""https://www.linkedin.com/company/croivalve/"",""https://twitter.com/croivalve""]",2016-01-01,1-10,IE,http://www.croivalve.com/,"[{""name"":""Dublin"",""permalink"":""dublin-dublin""},{""name"":""Dublin"",""permalink"":""dublin-ireland""},{""name"":""Ireland"",""permalink"":""ireland""},{""name"":""Europe"",""permalink"":""europe""}]"
ComplyAdvantage,https://www.crunchbase.com/organization/comply-advantage,comply-advantage,4327,"ComplyAdvantage is an AI-based fraud and anti-money laundering risk detection platform for banks, insurance, and cryptocurrency industries.","[{""id"":""artificial-intelligence"",""value"":""Artificial Intelligence (AI)""},{""id"":""fintech-e067"",""value"":""FinTech""},{""id"":""fraud-detection"",""value"":""Fraud Detection""},{""id"":""insurtech"",""value"":""InsurTech""},{""id"":""risk-management"",""value"":""Risk Management""}]",active,"[""https://www.facebook.com/complyadvantage/"",""https://www.linkedin.com/company/complyadvantage"",""https://twitter.com/complyadvantage""]",2014-01-01,251-500,GB,https://complyadvantage.com,"[{""name"":""London"",""permalink"":""london-england""},{""name"":""England"",""permalink"":""england-united-kingdom""},{""name"":""United Kingdom"",""permalink"":""united-kingdom""},{""name"":""Europe"",""permalink"":""europe""}]"
BatteryXchange,https://www.crunchbase.com/organization/batteryxchange,batteryxchange,37355,BatteryXchange is a rental platform of portable batteries within the sharing economy for businesses.,"[{""id"":""battery"",""value"":""Battery""},{""id"":""hardware"",""value"":""Hardware""},{""id"":""hospitality"",""value"":""Hospitality""},{""id"":""mobile-devices"",""value"":""Mobile Devices""},{""id"":""software"",""value"":""Software""}]",active,"[""https://www.facebook.com/pg/batteryxchangetech"",""https://www.linkedin.com/company/batteryxchange"",""https://twitter.com/batteryxchange_""]",2019-02-26,1-10,US,https://batteryxchange.co,"[{""name"":""Charlotte"",""permalink"":""charlotte-north-carolina""},{""name"":""North Carolina"",""permalink"":""north-carolina-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Castellum.AI,https://www.crunchbase.com/organization/castellum-ai,castellum-ai,22001,"Castellum.AI is the most accurate, reliable and fastest financial crime prevention solution.","[{""id"":""analytics"",""value"":""Analytics""},{""id"":""artificial-intelligence"",""value"":""Artificial Intelligence (AI)""},{""id"":""compliance-da6d"",""value"":""Compliance""},{""id"":""saas-5c4e"",""value"":""SaaS""},{""id"":""software"",""value"":""Software""}]",active,"[""https://www.linkedin.com/company/castellum-ai/"",""https://twitter.com/CastellumAI""]",2019-09-01,1-10,US,https://www.Castellum.AI/,"[{""name"":""Manhattan"",""permalink"":""manhattan-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
VISOR ADL,https://www.crunchbase.com/organization/visor-adl,visor-adl,73050,Building the most reliable and dynamic Enterprise Health Bureau by proving all enterprises in e-invoicing countries with an ID for growth.,"[{""id"":""big-data"",""value"":""Big Data""},{""id"":""business-intelligence"",""value"":""Business Intelligence""},{""id"":""commercial-lending"",""value"":""Commercial Lending""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""fintech-e067"",""value"":""FinTech""},{""id"":""lending"",""value"":""Lending""},{""id"":""software"",""value"":""Software""}]",active,"[""https://www.linkedin.com/company/6598420""]",2015-11-01,11-50,MX,https://visor.io,"[{""name"":""Mexico City"",""permalink"":""mexico-city-distrito-federal""},{""name"":""Distrito Federal"",""permalink"":""distrito-federal-mexico""},{""name"":""Mexico"",""permalink"":""mexico""},{""name"":""North America"",""permalink"":""north-america""}]"
Sapien,https://www.crunchbase.com/organization/sapien,sapien,51369,Sapien is the Web3 Social Network of the Future,"[{""id"":""blockchain"",""value"":""Blockchain""},{""id"":""internet"",""value"":""Internet""},{""id"":""social-media"",""value"":""Social Media""},{""id"":""social-news"",""value"":""Social News""},{""id"":""web3-34b4"",""value"":""Web3""}]",active,"[""https://www.facebook.com/sapien.network/"",""https://www.linkedin.com/company/sapien.network/"",""https://twitter.com/sapien_network""]",2016-05-31,11-50,US,https://www.sapien.network/,"[{""name"":""Fremont"",""permalink"":""fremont-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Helptail,https://www.crunchbase.com/organization/helptail,helptail,2271181,"Helptail is an online platform that provides marketing automation, feedback collection, and message broadcasting for SaaS firms.","[{""id"":""advertising-6cb6"",""value"":""Advertising""},{""id"":""marketing-2795"",""value"":""Marketing""},{""id"":""online-portals"",""value"":""Online Portals""},{""id"":""software"",""value"":""Software""}]",active,"[""https://twitter.com/helptail""]",nan,nan,NL,https://helptail.com/,"[{""name"":""Amsterdam"",""permalink"":""amsterdam-noord-holland""},{""name"":""Noord-Holland"",""permalink"":""noord-holland-the-netherlands""},{""name"":""The Netherlands"",""permalink"":""the-netherlands""},{""name"":""Europe"",""permalink"":""europe""}]"
Guni,https://www.crunchbase.com/organization/guni,guni,565097,Guni is message Broadcast Solutions that create engagement and growth for businesses and enterprises.,"[{""id"":""broadcasting"",""value"":""Broadcasting""},{""id"":""messaging-8c62"",""value"":""Messaging""},{""id"":""mobile-apps"",""value"":""Mobile Apps""},{""id"":""sms"",""value"":""SMS""},{""id"":""software"",""value"":""Software""},{""id"":""web-apps"",""value"":""Web Apps""}]",active,"[""https://www.facebook.com/guniaustralia"",""https://www.linkedin.com/company/guniau"",""https://twitter.com/GuniGrowth""]",2021-01-04,1-10,AU,https://www.gunisms.com.au,"[{""name"":""Parramatta"",""permalink"":""parramatta-new-south-wales""},{""name"":""New South Wales"",""permalink"":""new-south-wales-australia""},{""name"":""Australia"",""permalink"":""australia""},{""name"":""Oceania"",""permalink"":""oceania""}]"
DLH Holdings Corp.,https://www.crunchbase.com/organization/dlh-holdings-corp,dlh-holdings-corp,372718,"DLH provides healthcare delivery solutions, logistics and technical services.","[{""id"":""aerospace-8a20"",""value"":""Aerospace""},{""id"":""health-care"",""value"":""Health Care""},{""id"":""logistics"",""value"":""Logistics""},{""id"":""staffing-agency"",""value"":""Staffing Agency""}]",active,"[""http://www.facebook.com/DLHSolutions"",""http://www.linkedin.com/company/dlh-solutions-inc-"",""http://twitter.com/DLHCorp""]",1969-01-01,1001-5000,US,http://www.dlhcorp.com/,"[{""name"":""Atlanta"",""permalink"":""atlanta-georgia""},{""name"":""Georgia"",""permalink"":""georgia-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Veteran Education & Transition Services,https://www.crunchbase.com/organization/veteran-education-transition-services,veteran-education-transition-services,1451266,"Veteran Education & Transition Services helps U.S. military veterans find careers in the propane industry, offering job placement.","[{""id"":""employment"",""value"":""Employment""},{""id"":""military"",""value"":""Military""},{""id"":""non-profit"",""value"":""Non Profit""},{""id"":""recruiting"",""value"":""Recruiting""}]",active,"[""https://www.facebook.com/VeteranEducationandTransitionService""]",2017-11-01,11-50,US,https://www.vets2.org,"[{""name"":""Fort Washington"",""permalink"":""fort-washington-pennsylvania""},{""name"":""Pennsylvania"",""permalink"":""pennsylvania-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
LenderLogix,https://www.crunchbase.com/organization/lenderlogix,lenderlogix,103381,"Mortgage Origination and Point-of-Sale Software for Independent Mortgage Banks, Credit Unions, Depositories & Brokers","[{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""fintech-e067"",""value"":""FinTech""},{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""software"",""value"":""Software""}]",active,"[""https://www.facebook.com/lenderlogix"",""https://www.linkedin.com/company/lenderlogix"",""https://www.twitter.com/lenderlogix""]",2016-01-01,11-50,US,https://www.lenderlogix.com,"[{""name"":""Buffalo"",""permalink"":""buffalo-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Woods Family Office,https://www.crunchbase.com/organization/woods-family-office-3,woods-family-office-3,379365,The Woods Family Office is a family company devoted to the preservation of the Woods family's private wealth.,"[{""id"":""energy-0ff0"",""value"":""Energy""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""insurance"",""value"":""Insurance""}]",active,"[""https://www.linkedin.com/company/woods-family-office""]",1963-01-01,11-50,US,http://www.woodsfamilyoffice.com,"[{""name"":""Houston"",""permalink"":""houston-texas""},{""name"":""Texas"",""permalink"":""texas-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Livestrong,https://www.crunchbase.com/organization/livestrong,livestrong,360929,"LIVESTRONG.com is a health and wellness site providing expert insight on the diet, nutrition, fitness and lifestyle areas.","[{""id"":""health-care"",""value"":""Health Care""}]",active,"[""https://www.facebook.com/livestrongcom"",""https://www.linkedin.com/company/livestrong-com"",""http://twitter.com/LIVESTRONG_COM""]",2008-03-01,251-500,US,http://www.livestrong.com,"[{""name"":""Santa Monica"",""permalink"":""santa-monica-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
HGGC,https://www.crunchbase.com/organization/hggc,hggc,2082,HGGC is an equity investment firm focusing on leveraged buyout transactions and growth capital investments in middle-market companies.,"[{""id"":""finance"",""value"":""Finance""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""venture-capital-b37d"",""value"":""Venture Capital""}]",active,"[""https://www.linkedin.com/company/hggc"",""http://twitter.com/Rich_Lawson""]",2007-01-01,101-250,US,http://www.hggc.com,"[{""name"":""Palo Alto"",""permalink"":""palo-alto-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Reynolds EmpowerHome Team,https://www.crunchbase.com/organization/reynolds-empowerhome-team,reynolds-empowerhome-team,356964,Reynolds EmpowerHome Team is a real estate company serving the community by encouraging employees and supporting local businesses.,"[{""id"":""real-estate"",""value"":""Real Estate""},{""id"":""rental"",""value"":""Rental""},{""id"":""rental-property"",""value"":""Rental Property""}]",active,"[""https://www.linkedin.com/company/reynoldsempowerhometeam/""]",1988-01-01,51-100,US,https://rtrsells.com/,"[{""name"":""Chantilly"",""permalink"":""chantilly-virginia""},{""name"":""Virginia"",""permalink"":""virginia-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Empoweromics,https://www.crunchbase.com/organization/empoweromics,empoweromics,135597,Empoweromics is a property tech company that leverages AI and ML to provide real estate consultants with end-to-end business solutions.,"[{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""real-estate"",""value"":""Real Estate""},{""id"":""software"",""value"":""Software""}]",active,"[""https://www.facebook.com/empoweromics"",""https://www.linkedin.com/company/empoweromics/about/"",""https://twitter.com/empoweromics""]",2020-01-01,11-50,EG,https://empoweromics.com/,"[{""name"":""Cairo"",""permalink"":""cairo-al-qahirah""},{""name"":""Al Qahirah"",""permalink"":""al-qahirah-egypt""},{""name"":""Egypt"",""permalink"":""egypt""},{""name"":""Africa"",""permalink"":""africa""}]"
Energent,https://www.crunchbase.com/organization/energent-l-p,energent-l-p,62778,"Energent, L.P. is a New York and Dallas-based investment manager.","[{""id"":""energy-0ff0"",""value"":""Energy""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""health-care"",""value"":""Health Care""},{""id"":""manufacturing"",""value"":""Manufacturing""},{""id"":""real-estate"",""value"":""Real Estate""},{""id"":""renewable-energy"",""value"":""Renewable Energy""},{""id"":""transportation"",""value"":""Transportation""}]",active,"[""https://www.facebook.com/energentgroup"",""https://www.linkedin.com/company/energent"",""https://www.twitter.com/energentlp""]",2016-01-01,11-50,US,http://www.nrgnt.com,"[{""name"":""New York"",""permalink"":""new-york-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
BONDED,https://www.crunchbase.com/organization/bonded-c45b,bonded-c45b,1311185,BONDED Invest In High Quality Venture Capital & Private Equity Opportunities Based On Your Interests.,nan,active,"[""https://www.linkedin.com/company/bondedcapital""]",2021-01-01,1-10,US,https://www.bonded.capital,"[{""name"":""San Francisco"",""permalink"":""san-francisco-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Young Women's Leadership Network,https://www.crunchbase.com/organization/young-women-s-leadership-network,young-women-s-leadership-network,319611,YWLN supports two life-changing programs that empower students to break the cycle of poverty through education,"[{""id"":""education"",""value"":""Education""},{""id"":""non-profit"",""value"":""Non Profit""},{""id"":""womens"",""value"":""Women's""}]",active,"[""https://www.facebook.com/156801301027153"",""https://www.twitter.com/ywln1""]",1998-01-01,51-100,US,http://www.ywln.org,"[{""name"":""New York"",""permalink"":""new-york-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Texas Tech University,https://www.crunchbase.com/organization/texas-tech-university,texas-tech-university,236,Texas Tech University is a research university that retains the sense of liberal arts institution.,"[{""id"":""education"",""value"":""Education""},{""id"":""universities"",""value"":""Universities""}]",active,"[""http://www.facebook.com/44930080504"",""https://www.linkedin.com/edu/texas-tech-university-19505"",""http://twitter.com/texastech""]",1923-02-10,nan,US,http://www.ttu.edu,"[{""name"":""Lubbock"",""permalink"":""lubbock-texas""},{""name"":""Texas"",""permalink"":""texas-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
MEG,https://www.crunchbase.com/organization/meg-fb62,meg-fb62,67578,"MEG delivers audit management, incident reporting, risk management, and policy and document management services for the healthcare sector.","[{""id"":""cloud-management"",""value"":""Cloud Management""},{""id"":""health-care"",""value"":""Health Care""},{""id"":""internet"",""value"":""Internet""},{""id"":""software"",""value"":""Software""}]",active,"[""https://www.facebook.com/MEGHealthQMS"",""https://www.linkedin.com/company/megsupporttools"",""https://twitter.com/meg_healthcare""]",2016-05-06,11-50,IE,https://megit.com,"[{""name"":""Dublin"",""permalink"":""dublin-dublin""},{""name"":""Dublin"",""permalink"":""dublin-ireland""},{""name"":""Ireland"",""permalink"":""ireland""},{""name"":""Europe"",""permalink"":""europe""}]"
Fossil Free Indexes,https://www.crunchbase.com/organization/fossil-free-indexes,fossil-free-indexes,2325827,Broad market fossil free indexes to reduce environmental risk while managing portfolio risk,"[{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""service-industry"",""value"":""Service Industry""},{""id"":""wealth-management"",""value"":""Wealth Management""}]",active,"[""http://www.linkedin.com/company/fossil-free-indexes"",""http://twitter.com/fossilfreeindxs""]",2013-01-01,1-10,US,http://www.fossilfreeindexes.com,"[{""name"":""New York"",""permalink"":""new-york-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Jennison Associates,https://www.crunchbase.com/organization/jennison-associates,jennison-associates,10341,Jennison Associates has earned a reputation for excellence by fulfilling client investment needs since its founding in 1969.,"[{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""venture-capital-b37d"",""value"":""Venture Capital""}]",active,"[""https://www.facebook.com/pages/Jennison-Associates-LLC/516055685160949"",""https://www.linkedin.com/company/19413?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A19413%2Cidx%3A2-1-4%2CtarId%3A1439933774233%2Ctas%3AJennison%20Associates"",""https://twitter.com/jennisonllc""]",1969-01-01,251-500,US,http://www.jennison.com,"[{""name"":""New York"",""permalink"":""new-york-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Despegar,https://www.crunchbase.com/organization/despegar,despegar,66825,"Despegar is an online B2C travel agency enabling people to research travel plans, book transportation, and book accommodations.","[{""id"":""hospitality"",""value"":""Hospitality""},{""id"":""leisure"",""value"":""Leisure""},{""id"":""reservations"",""value"":""Reservations""},{""id"":""travel"",""value"":""Travel""}]",active,"[""https://www.facebook.com/despegarusa"",""https://www.linkedin.com/company/despegarcom/"",""http://twitter.com/Despegar""]",1999-01-01,1001-5000,AR,https://www.despegar.com.ar/,"[{""name"":""Buenos Aires"",""permalink"":""buenos-aires-distrito-federal""},{""name"":""Distrito Federal"",""permalink"":""distrito-federal-argentina""},{""name"":""Argentina"",""permalink"":""argentina""},{""name"":""South America"",""permalink"":""south-america""}]"
SIFMA,https://www.crunchbase.com/organization/sifma,sifma,337448,"SIFMA is an industry trade group that represents security firms, banks, and asset management companies.","[{""id"":""asset-management"",""value"":""Asset Management""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""non-profit"",""value"":""Non Profit""}]",active,"[""https://www.facebook.com/sifmafoundation"",""https://www.linkedin.com/company/sifma"",""https://twitter.com/sifma""]",1912-01-01,101-250,US,http://www.sifma.org/,"[{""name"":""New York"",""permalink"":""new-york-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Bridge Connector,https://www.crunchbase.com/organization/the-bridgecr,the-bridgecr,56433,Bridge Connector is a tech company that delivers an end-to-end suite of solutions to transform the way health care communicates.,"[{""id"":""data-integration-0c4a"",""value"":""Data Integration""},{""id"":""health-care"",""value"":""Health Care""},{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""security-4c60"",""value"":""Security""},{""id"":""software"",""value"":""Software""}]",closed,"[""https://www.facebook.com/bridgeconnectus/"",""https://www.linkedin.com/company/bridgeconnector/"",""https://twitter.com/BridgeConnectUS""]",2017-04-01,51-100,US,https://bridgeconnector.co/,"[{""name"":""Nashville"",""permalink"":""nashville-tennessee-4e91""},{""name"":""Tennessee"",""permalink"":""tennessee-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Episcopal Charities,https://www.crunchbase.com/organization/episcopal-charities,episcopal-charities,843528,Episcopal Charities is the outreach arm of the Episcopal Diocese of New York.,"[{""id"":""association"",""value"":""Association""}]",active,"[""https://www.facebook.com/episcopalcharitiesnewyork"",""https://www.linkedin.com/company/episcopal-charities-of-new-york/"",""https://www.twitter.com/epischaritiesny""]",1996-01-01,1-10,US,http://episcopalcharities-newyork.org/,"[{""name"":""New York"",""permalink"":""new-york-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Travelport,https://www.crunchbase.com/organization/travelport,travelport,34957,"Travelport provides business services, as well as transaction processing solutions and data to companies operating in the travel.","[{""id"":""adventure-travel"",""value"":""Adventure Travel""},{""id"":""e-commerce-275d"",""value"":""E-Commerce""},{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""internet"",""value"":""Internet""},{""id"":""shopping"",""value"":""Shopping""},{""id"":""transportation"",""value"":""Transportation""},{""id"":""travel"",""value"":""Travel""},{""id"":""travel-accommodations"",""value"":""Travel Accommodations""}]",active,"[""https://www.facebook.com/TravelportGlobal"",""http://www.linkedin.com/company/travelport"",""http://twitter.com/travelport""]",1971-01-01,1001-5000,GB,http://www.travelport.com,"[{""name"":""Slough"",""permalink"":""slough-buckinghamshire""},{""name"":""Buckinghamshire"",""permalink"":""buckinghamshire-united-kingdom""},{""name"":""United Kingdom"",""permalink"":""united-kingdom""},{""name"":""Europe"",""permalink"":""europe""}]"
Fidelity,https://www.crunchbase.com/organization/fidelity-investments-ireland,fidelity-investments-ireland,60884,Fidelity provides financial expertise to help people live the lives they want.,"[{""id"":""financial-services"",""value"":""Financial Services""}]",active,"[""https://www.facebook.com/FidelityJobs/"",""https://www.linkedin.com/company/fidelity-investments/"",""https://www.twitter.com/@FidelityJobs""]",1946-01-01,10001+,IE,https://www.fidelityinvestments.ie/,"[{""name"":""Dublin"",""permalink"":""dublin-dublin""},{""name"":""Dublin"",""permalink"":""dublin-ireland""},{""name"":""Ireland"",""permalink"":""ireland""},{""name"":""Europe"",""permalink"":""europe""}]"
